"ResponseId","topicID","text"
"R_QgKZIvojjxm2bnz","strangest","The people by far were the strangest. I grew up in a big city with a very diverse population. Different cultures, ethnicity, and economic backgrounds. Lots of perceived bad people on bottom and the rich and good people on the top. I learned a lot about how really backward that perception is. "
"R_QgKZIvojjxm2bnz","cute_baby","The cutest thing I ever saw a baby do was years go but still cracks me up to this day. It was my little nephew, he was only about two months old drinking out of a straw. I don't have any idea how my sister taught him to do it but she did. The drink was cold so every time after he would suck on the straw he would smack his lips, make an ah sound and a really funny face. He really liked it and would do it over and over. "
"R_QgKZIvojjxm2bnz","mind_body","I would definitely want to retain the mind of a 30 year-old. I would want to know what is going on around me, who I was with and most importantly remember my family. For me it is hard to imagine and even sad for me to think about not recognizing my children and other family members. I would even say that is one of the things that I fear about growing older."
"R_QgKZIvojjxm2bnz","why_studies","I do them for a couple of reasons. The first would be that I earn income from participating in them. Second to that I do find them interesting and researchers need participants to be able to better understand our world and the people in it. Why not me, is how I think about it."
"R_QgKZIvojjxm2bnz","fire_rescue","The one item would definitely be my keepsake box. I have everything stored there in the event something like that would happen. I have all of my important documents, like birth certificates, financial information and so on. I also keep important memory items in it like photos, videos, SD cards, small souvenirs for my children and anything else I feel is a must have item."
"R_QgKZIvojjxm2bnz","garden","I do have plants and a small garden. The plants are mostly indoor plants which include a couple of Air-ferns  and a few Pothos plants. The small garden is in my back yard, I grow cucumbers, corn, green beans and a few herbs. Occasionally I will plant other seeds that I think look interesting when I come across them while out shopping."
"R_QgKZIvojjxm2bnz","last_sing","Funny question, the last last time that I sang to myself was just the other morning in the shower. I do that occasionally when I am in a good mood. I also, sing to my children regularly. So the last time I sang to someone else was just yesterday, to my son. I tucked him in and sang him a lullaby before he fell asleep. "
"R_QgKZIvojjxm2bnz","friend_value","I think friendship has lots of different dynamics and what I value most in those relationships can vary depending on the friend. When I look at my friends as a group, I would say that I value them being themselves in the friendship most. I wouldn't want friends that are fake and put on a show to get along with others. I value and care about genuine people and hope the relationship is reciprocal. "
"R_QgKZIvojjxm2bnz","how_raised","Everything, I had a rough time growing up which is difficult for me to talk about. For the most part, I don't talk about it because thinking about it causes me lots of emotional distress. So when I say everything I mean my parents, my living conditions, economic conditions, the place I grew up and even all of my relatives. I think the only thing that I would keep is my brother."
"R_QgKZIvojjxm2bnz","like_work","I am a Production Engineer for a manufacturing company. I really so like most all aspects of my job, especially because I work independently for most part. I free to manage my time so long as I meet my deadlines and get things done according to policy. I also enjoy that there are always new things to work on and figure out."
"R_QgKZIvojjxm2bnz","religious","That would be a yes and a no, I would say more spiritual. I don't go to church but I do believe in god. I was raised in a very religious family which I think was not good for me and amounted to a lot of bad experiences."
"R_QgKZIvojjxm2bnz","famous","No, I would not want to be famous. That would be way to much hassle for me. I am more of a laid back type. I like the quiet and easy going kinda life style, drink coffee on the porch early in the morning person."
"R_qJfjg72CI4pfKcp","strangest","It only seems strange in retrospect.But it seemed everyone had grandparents that came from the old country and spoke English very poorly . I learned Portuguese from talking with my grandparents and I am pretty good at Italian from talking with my friends grandparents  ."
"R_qJfjg72CI4pfKcp","last_sing"," Wow now that's an interesting question. Let me think , the last time was sometime last week. I put on some music and Paul Simon came on , and I found myself just singing along , I was alone."
"R_qJfjg72CI4pfKcp","how_raised"," It would have been interesting if my family had more money. Both my mother and my father had to work . We were a lower class family in Boston and It would have made a change not to watch my parents struggle."
"R_qJfjg72CI4pfKcp","garden","Yes I do , we plant a garden , both flower and vegetables every year . I also grow cannabis plants year round for myself . It is a lot cheaper n=and it is also a lot of fun."
"R_qJfjg72CI4pfKcp","fire_rescue"," I would save my pictures. My wife and I have been married for over forty years. We have lived in Hawaii, Arizona , Massachusetts and North Carolina . I would try and save the memories to give to my children."
"R_qJfjg72CI4pfKcp","like_work"," I am the general manager of a small four store chain of pet stores. We specialize in aquatics. I have been a ""fish geek"" since I was ten . So my job is something I really love . I am one of the lucky ones who looks forward to going to work."
"R_qJfjg72CI4pfKcp","cute_baby"," That is an easy one . Just being a baby , smiling and taking in the world around them . They cannot help but be really cute at almost everything they do."
"R_qJfjg72CI4pfKcp","famous","No , I would not . I was the president of an IAFF union in Phoenix . That was enough to give me my fill of being in the newspapers and talking on TV. I am honestly a very private person."
"R_qJfjg72CI4pfKcp","friend_value","Honesty, that is the number one thing. Even more so than loyalty , an honest friend is a very rare friend . Someone who will tell you the truth even when you don' want to hear it is worth their weight in gold."
"R_qJfjg72CI4pfKcp","religious","No , not at all. I went to a catholic elementary school , so I am very familiar with it. I have read the bible and the koran. But I have never seen any evidence of a higher power. I am content to live my life realizing that my life is all it is and there will be nothing after I die."
"R_qJfjg72CI4pfKcp","why_studies"," I am online a lot. I do a lot of writing , reading and I have even taken to watching sports online. Doing these studies gives me a little break every now and then .Besides my wife lets me spend the money I make on my fish tanks."
"R_qJfjg72CI4pfKcp","mind_body"," I would want the mind. I think the ability to think sharply is worth it's weight in gold . I would hate to have the body of a thirty year old coupled with a feeble mind."
"R_Qoe2Nh4N30BKJHj","famous","I would love to be rich, but I don't have any desire to be famous. If I was going to be known I would want it to be because of books that I've written. I could never be a TV personality."
"R_Qoe2Nh4N30BKJHj","strangest","I grew up in the country so there were a lot of strange things. When I was in high school it wasn't taboo for kids to have guns and gun racks inside their cars. Occasionally there would be dead deer in the back of the trucks too during hunting season."
"R_Qoe2Nh4N30BKJHj","friend_value","I'd say loyalty and honesty are two of the most important things in a friendship. It's good to know that your friend will be on your side and helpful when things go wrong. It is also good to have an honest friend who will be straight forward with you."
"R_Qoe2Nh4N30BKJHj","mind_body","I would want to continue to have the body of a 30 year old. It would be strange to not mature mentally any further than 30. It would also be weird though to have a banging body at 90."
"R_Qoe2Nh4N30BKJHj","like_work","I work as an editor. I currently work for an online publication. I really find the work interesting and enjoyable because I am constantly reading and researching new topics."
"R_Qoe2Nh4N30BKJHj","religious","No I am not religious. I think religion is totally unnecessary and provides a crutch for many people. You need to take responsibility for your actions and not leave it in the hands of some god or faith."
"R_Qoe2Nh4N30BKJHj","garden","I have a couple of indoor plants. I would love to have a big garden but that's not possible with apartment living. Someday I'll have a great garden."
"R_Qoe2Nh4N30BKJHj","last_sing","A couple of days ago my friend was visiting. We were singing in the car like it was karaoke night. It was a song we shared from high school."
"R_Qoe2Nh4N30BKJHj","cute_baby","The cutest thing I've seen lately was just a couple of days ago. My friend's 18 month old son was bouncing on this weird rubbery bee. He kept rolling all over the place and laughing loudly."
"R_Qoe2Nh4N30BKJHj","fire_rescue","I suppose I would grab some old photos. They are from years ago and I have not made copies of them. I would want to be able to have them for the future."
"R_Qoe2Nh4N30BKJHj","why_studies","I find them fascinating. I like the idea that I'm helping to contribute to a greater social consciousness. It's my little anonymous legacy."
"R_Qoe2Nh4N30BKJHj","how_raised","I wish that my dad had never met my step mom. She is an absolute terror and ruined my younger years. I would want to be raised without her influence."
"R_qOfI7Ay4OyAPrNv","last_sing","I don't sing. I like to listen to some singers. Frank Sinatra is good."
"R_qOfI7Ay4OyAPrNv","how_raised","I would have liked to be in a wealthy family. I could have bought anything I wanted. I could have lived in a big mansion."
"R_qOfI7Ay4OyAPrNv","friend_value","I value trust and consistently. It's nice to know you can trust someone. And that they'll always be that way."
"R_qOfI7Ay4OyAPrNv","famous","No, I wouldn't want to be famous. I prefer being in the background. There's no privacy for the famous."
"R_qOfI7Ay4OyAPrNv","mind_body","I'd rather have the mind so I could think clearly. But I don't want to live until 90. Getting old sucks."
"R_qOfI7Ay4OyAPrNv","religious","No, I think religion is silly. It's also dangerous in many ways. So much human energy and blood is wasted over religion."
"R_qOfI7Ay4OyAPrNv","garden","No. I would like to have a garden. I once did and grew some big pumpkins and other things."
"R_qOfI7Ay4OyAPrNv","fire_rescue","Probably a box of photos. It has photos of me and others. That would be worth saving."
"R_qOfI7Ay4OyAPrNv","like_work","I do these surveys. I like that I can do it from home. But obviously the pay sucks."
"R_qOfI7Ay4OyAPrNv","why_studies","I do them to pay the bills. I haven't been able to find any other jobs. So this is what I do."
"R_qOfI7Ay4OyAPrNv","strangest","I can't think of anything. Just an average suburban neighborhood. It was pretty dull, but kids always find something to do."
"R_qOfI7Ay4OyAPrNv","cute_baby","I don't know because I'm never around babies or children. I'm single. And I don't have any kids."
"R_qQnliFbQiStrXI5","strangest","All of the corn farms.  Seriously, I lived in a trailer park that was 100% surrounded by corn fields.  It was very creepy.  And now that I have seen the movie Signs, it makes me cringe every time I think about it!"
"R_qQnliFbQiStrXI5","cute_baby","The cutest thing I have seen a baby do is say mama.  I say this from the perspective of a mother having her first child say mama.  That is by far the cutest and most endearing experience."
"R_qQnliFbQiStrXI5","fire_rescue","I have a box of old photos, that is what I would save.  Thankfully most of my new pictures are on the cloud (thank you technology!) but all of my old one's are still in a shoebox that I have had since I was a teenager.  It's all of the memories I have from growing up and I love being able to look at them and remember ""the good old days""."
"R_qQnliFbQiStrXI5","mind_body","That is a hard one.  I guess I would have to say that I would want to retain the mind.  I mean, everyone loves having a great body but experiencing dementia has always been my biggest fear.  I never want to go through that."
"R_qQnliFbQiStrXI5","religious","No, I'm not a religious person.  I think that religion is a very personal thing and I'm not at all against it.  I just feel that most people need religion because they are afraid of death, life, and what comes after.  I don't feel I need that reassurance in this life."
"R_qQnliFbQiStrXI5","how_raised","I wouldn't change anything.  I mean, we would all love to have that picture perfect family and upbringing but the truth is, I wouldn't have become the person that I am without everything that I had to go through.  I think the lessons that I have learned have been beneficial to me."
"R_qQnliFbQiStrXI5","garden","Absolutely not!  I kill things, seriously.  I have tried so many times to have plants and it always ends in wilting horribleness."
"R_qQnliFbQiStrXI5","like_work","I'm a project manager.  I like the fact that I get to work with all kinds of people.  From extremely rich business owners to people who live in other countries.  I also like the fact that I'm never doing the same thing and I always have the opportunity to learn something new and challenge myself."
"R_qQnliFbQiStrXI5","last_sing","I sing to myself every single morning in the shower.  No joke!  I think it's a great way to get into a good mood at the start of the day.  It also really helps me unwind when I'm feeling stressed."
"R_qQnliFbQiStrXI5","famous","No, not at all.  I'm a very private person and the idea of spending my whole life in the public eye, is not at all appealing.  I want to be able to go and do what I want, when I want, without having to worry about anything."
"R_qQnliFbQiStrXI5","friend_value","I value honesty above all else.  I really hate it when people feel the need to lie and hide things.  I always want people to be upfront and honest with me.  Otherwise, I have a hard time trusting them.  I find it really easy to tell when someone is lying to me."
"R_qQnliFbQiStrXI5","why_studies","I do these online studies to make extra money.  Right now, I'm pretty much living paycheck to paycheck.  With four kids, Christmas doesn't come cheap and this year it's hard to say if it's going to come at all.  So I do this, to make some extra money and hopefully my kids will wake up to a Christmas that isn't present-less."
"R_qX6YjIzUkhP03lv","garden","I have a venus fly trap. I purchased it last summer simply for the novelty. It actually came from the grocery store. I have since take care of it and developed even a small attachment for it."
"R_qX6YjIzUkhP03lv","cute_baby","I saw a baby take it's father's hand from it's mother. It was like the baby wanted to hold hands with the father. It was very cute. It was quite innocent and funny."
"R_qX6YjIzUkhP03lv","like_work","I am an office clerk. I like that it involves using my mind to some degree rather than manual labor. It is not what I want to do forever. It is effectively paying my bills right now though. It's okay."
"R_qX6YjIzUkhP03lv","mind_body","I would want the mind. I am very much a cerebral, intelligent person. My mind is much stronger than my body. I would want to keep it strong. It is how I most strongly identify."
"R_qX6YjIzUkhP03lv","strangest","I would say the strangest thing is simply that it is very small. As a result, almost everyone knows everyone. I have also lived in larger cities and it is very different. It is quite strange to reflect back on growing up in such a place where privacy was rare."
"R_qX6YjIzUkhP03lv","how_raised","I would have been around children more. I was an only child and my parents didn't make a very strong effort to have me around other children. I believe it helped lead me to become very shy. Even to this day I am shy and reserved. I believe it I were raised differently in this way, I may not have turned out this way to such a degree."
"R_qX6YjIzUkhP03lv","famous","I would not like to be famous. I am actually a rather private person. I like time to myself. I also do not like crowds. I believe any positive feeling I received from being famous would fade very quickly. I like my alone time."
"R_qX6YjIzUkhP03lv","friend_value","I value reliability. I have come across many people who turned out to be very unreliable. They were hard to count on and trust. As a result, I very much enjoy and value a friend who is true to their word and can be counted on. It is a sometimes rare trait. It is very important however."
"R_qX6YjIzUkhP03lv","why_studies","I like to make a little extra money. I find it to be a very productive use of time. It keeps me from engaging in something totally unproductive and it keeps me from being bored. I also learn interesting facts sometimes."
"R_qX6YjIzUkhP03lv","last_sing","I last sang to myself when I was driving to pick up my fiance from the airport. It was a 30 minutes drive and a great song came on. It was a great way to pass the time. I actually also sang it to her on the way back too."
"R_qX6YjIzUkhP03lv","religious","I am religious. I was raised as a Christian, Baptist specifically. I continue to be this way. I am not one hundred percent sure about what is out there but I do believe God is quite possible. I believe religion also provides a great moral framework for navigating the world."
"R_qX6YjIzUkhP03lv","fire_rescue","I would save a wool coat I own. It was actually given to me by my grandmother. She has since passed. It is a warm reminder of her. I would not want to lose it as it has high sentimental value. Besides, it's a very nice coat."
"R_r2NNyvobDkeezLP","friend_value","I don't take friendship too seriously. People are people and if they don't get in my way I won't get in theirs. So I guess that'd have to be it; I like people to mind their own business and I'll mind my own."
"R_r2NNyvobDkeezLP","famous","No, I'm not really interested in fame. I'd rather live a life free of scrutiny, without having to watch everything I do all the time in fear someone might be offended. Much better that way."
"R_r2NNyvobDkeezLP","mind_body","If I had the body of a 30 year old at 90, I'd still be working my ass off, so I think I'll pass on that one. Let me have a sharp mind, even if my body is going to shit. At least that way I'll be able to enjoy a retirement - hopefully."
"R_r2NNyvobDkeezLP","like_work","I work as a security consultant. I contract with different companies to analyze and assess their physical and information security. I train security guards and perform security audits, which help companies solve their security problems. It's also useful to submit these reports to their insurance providers which allows them to receive a higher security rating and lower their insurance premiums."
"R_r2NNyvobDkeezLP","strangest","I grew up in a town founded about 200 years ago to cater to the mining community where I live. It used to be a swamp but it was filled in with trash and debris that was imported from nearby industrial sites. The whole town is literally a slag heap."
"R_r2NNyvobDkeezLP","garden","I have a garden that I don't really tend too often. Actually it's more like a patch of squash, pumpkins, onions, and Jerusalem choke that grows in my yard without me having to pay much mind to it. It's good for a meal or two when things are looking lean around here."
"R_r2NNyvobDkeezLP","religious","Not at all. I'm an empiricist at heart. I don't believe in anything I can't see with my own eyes or hear from a reputable source."
"R_r2NNyvobDkeezLP","how_raised","My parents were pretty strict and over-protective. I think I missed out on a lot because of that. I think it really stunted my emotional intelligence."
"R_r2NNyvobDkeezLP","last_sing","I sing all the time. Always singing along to music when it's playing. I sing to friends and family when they're around, too. I don't think they like hearing it as much as I like to do it."
"R_r2NNyvobDkeezLP","why_studies","I do it because I need cash. Simple really. Always need more money."
"R_r2NNyvobDkeezLP","cute_baby","Kids are adorable. I can't really be specific but I always appreciate seeing a kid who's curious about the world and interested in learning new things. It gives one hope for the future."
"R_r2NNyvobDkeezLP","fire_rescue","I'd say my computer because it has so much valuable information on it and is pretty valuable itself, but the info's all backed up and I can replace the computer. I suppose it'd have to be my gun case, just because its contents are more valuable than anything else I own. Probably about $4,000 worth of firearms in there, as well as some family heirlooms."
"R_r8x7KbmIbflGf4Z","religious","No, I'm not religious. I went to church as a kid but lost interest in my teen years. I've never heard a satisfactory answer to the question of why God would force so many to suffer so horribly on Earth. So, even if there is a God, I'm not going to pay any attention to Him."
"R_r8x7KbmIbflGf4Z","garden","Yeah, I do. I have a couple cacti. I live in a condo and spend a lot of time away from home so potted plants tend to die on me. The cacti do just fine on their own for long stretches."
"R_r8x7KbmIbflGf4Z","last_sing","I sing to me dog every day. I have a very weak voice so I'm trying to strengthen my vocal chords. I sing to my dog in this exaggerated, deep baritone in the hopes it'll give me a voice a little more projection."
"R_r8x7KbmIbflGf4Z","why_studies","I just want to make money. I don't earn enough in my regular job to have a great lifestyle. I don't even get health care from that job. I do online studies and other kinds of work so I can have a decent life."
"R_r8x7KbmIbflGf4Z","strangest","I grew up just North of the Mason Dixon Line. For whatever reason, everyone around there identified as Southern regardless. I never understood it. They even rooted for out of state sports teams and colleges just because they were in a Dixie state."
"R_r8x7KbmIbflGf4Z","friend_value","The thing I want most out of my friendships is to have a good time. I don't need close companionship or a shoulder to cry on. I just want someone with a great sense of humor who isn't uptight and who likes to do things that I like to do."
"R_r8x7KbmIbflGf4Z","mind_body","I would want the body of a 30 year old. There are plenty of 90 year olds with sharp minds. I could survive just fine with some diminished mental abilities. I've never seen a 90 year old who could run a 5 minute mile, though. It'd be such an astonishing feat that I'd earn millions from showing it off. Plus I'm a very active person and I hate medical procedures. Old, achy joints and numerous doctor visits sound torturous to me."
"R_r8x7KbmIbflGf4Z","fire_rescue","I'd have to save my laptop. I've got all my pictures, music, books, and work documents saved on it. It's really the only irreplaceable item I own."
"R_r8x7KbmIbflGf4Z","how_raised","I would love it if I could replace all the hours I spend learning, practicing, and playing sports with something more interesting like music or science education. I was pushed into sports as a very young kid and I was fairly good at a lot of them. Looking back now all those thousands of hours feel like a complete waste. All these things I wish I knew and everything I feel insecure about are things I could've been learning and experiencing instead of playing sports."
"R_r8x7KbmIbflGf4Z","cute_baby","My friend's daughter thinks the word for a butterfly is butterbye. And she thinks everything that flies is a butterfly. Every time she goes outside she runs around pointing at things and squealing, ""Butterbye! Butterbye!"" The laughs she gets for it only encourage her to call more things by that name."
"R_r8x7KbmIbflGf4Z","famous","I guess I would, yeah. The thing that everyone says is the biggest downside - the lack of privacy - isn't really a problem for the vast majority of famous people. The benefits, on the other hand, in terms of your earning potential, preferential treatment, and things like that are pretty large. The only exception is that I wouldn't want to be famous for anything that would make people hate me like committing a murder."
"R_r8x7KbmIbflGf4Z","like_work","I'm a tutor. I help students who are struggling or who want more help than they can get in the classroom. I like helping people learn. I like knowing that some of the things I teach them will stay with them forever and improve their quality of life."
"R_rduBrqNQ0Kil0rf","how_raised","I would stop having my ass kicked all the time. Instead of getting mad when i wanted to be different, they could of let me keep on what im doing. People are afraid of things they dont understand and my parents didnt understand most of the things i was about"
"R_rduBrqNQ0Kil0rf","mind_body","I would want to become a contestant on a quiz show or something to use all the knowledge i could remember. I would will the money and sail around the world which would be interesting to do"
"R_rduBrqNQ0Kil0rf","last_sing","I sung this morning to myself because I had a song stuck in my head. You know what they say about having a song stuck in your head. You have to hear it again to get it out. I sung to my son last night to get him to sleep "
"R_rduBrqNQ0Kil0rf","why_studies","I mostly do it for the money. Then there are some studies that are super interesting so it keeps me going in slow times. I also wonder what they are researching sometimes. Makes me wonder whats going on with things, just like this survey"
"R_rduBrqNQ0Kil0rf","like_work","I normally fix computers and networks at a small company. I like the fact that I have time to just sit back and think when there is a big problem. Too many jobs are rush rush rush to get something figured out and you end up messing up"
"R_rduBrqNQ0Kil0rf","garden","I currently do not have any kind of plants around my house. Its all sand and rocks so its hard to grow anything. I would love to have a fruit tree but again, they dont like dry sandy soil"
"R_rduBrqNQ0Kil0rf","cute_baby","I once saw my son burp and get scared from his own burp. It sad for a second but then he calmed down and started smiling so it was so cute. I never seen anything as cute, even things on cat videos"
"R_rduBrqNQ0Kil0rf","famous","I think i would be okay being famous but I wouldnt be one of those people who you can say hi to in the store and not worry about people taking you down. I would be famous but for the people like someone who ended homelessness or something noble"
"R_rduBrqNQ0Kil0rf","friend_value","I value that even after we can have issues and fight. We can get mad at each other and not talk but after a while we are still friends. There are too many people who stop being friends after stupid reasons these days. "
"R_rduBrqNQ0Kil0rf","strangest","I spent some of my time in ohio. It was in the middle of nowhere so there wasnt much around. Lots of forest and a river but that was about it. I found it strange that people wanted to grow up out here"
"R_rduBrqNQ0Kil0rf","fire_rescue","I would save the memory box. Everything in the house is replaceable beyond that, though having memories when your old cant be replaces. Especially since its all about my son growing up"
"R_rduBrqNQ0Kil0rf","religious","I am sort of a religious person. I tend to boarder on the religious and the spiritual side of life. I guess its mostly to feel like im not alone in the world when things go out of wack. "
"R_ronz1HcwMB3sjCx","fire_rescue","I'd probably grab my fireproof safe. I know that it's supposed to be fireproof, but I don't think I'd trust it 100%. It has important paperwork and an external drive of years of pictures that I wouldn't be able to replace."
"R_ronz1HcwMB3sjCx","mind_body","I would choose the body. I'd want my mind to age as I learn more and become more wise. On the other hand, your body is going to slowly give out and cause you more pain. I know there are diseases and disorders that can tear apart an aging mind too, but I'd take my chances and keep my mind."
"R_ronz1HcwMB3sjCx","strangest","I can't really think of anything that was strange about where I grew up. However, while I was a child my neighbor across the street was convicted of sexual assault of my next door neighbor who was the same age as me. I had been in his house before without an adult, so I consider myself lucky. That's probably the strangest thing that I can think of."
"R_ronz1HcwMB3sjCx","friend_value","I value dependability most in a friendship. I've had friends that never follow through when we make plans and always cancel with me at the last minute. How can you consider someone a friend if you can't ever meet up with them?"
"R_ronz1HcwMB3sjCx","how_raised","When I was only 9, my father died. If I could have changed that I definitely would have. My mother kind of tried to raise us, however I can't help but feel that growing up would have been much more enjoyable had he been around. I also have so many questions that I'd love to ask him, but I'l never get the chance now."
"R_ronz1HcwMB3sjCx","cute_baby","That's a tough question, since I have two children that I've seen do a ton of cute things. I can't really remember everything that they've done that's really cute, however one that sticks out in my mind is my son that's just learning to talk. A couple weeks ago he said ""love you, so much"". It's not just what he said but how he said it that made it so cute."
"R_ronz1HcwMB3sjCx","religious","No, I'm not really religious. I was raised as a Lutheran, but over time I began to have more and more questions and it just seemed like I wasn't getting any real concrete answers. I was told to have faith. Well, that really wasn't enough for me. So, no I'm not a religious person."
"R_ronz1HcwMB3sjCx","like_work","I'm a teacher. I like that I have a direct impact in my student's lives and I feel like I'm making a difference. Some days are better than others, but overall I enjoy it."
"R_ronz1HcwMB3sjCx","last_sing","The last time I sang to myself was in my car on my way here. You know the feeling when a song you haven't heard in a long time just pops up on the radio and you can't help but to let it out. To someone else? Probably my husband in a joking manner a week or so ago. You know, just playing around."
"R_ronz1HcwMB3sjCx","why_studies","I do these online studies mostly to make a little extra money. I use the money for little purchases throughout the year. Right now, I'm using the money to buy the Christmas presents for my children. Some studies are boring, however others are very interesting and enjoyable. It's also a good use of my down time."
"R_ronz1HcwMB3sjCx","garden","I had a garden with a ton of vegetables and fruits for about two years. However, gardens attract animals that I'd rather not have in my backyard, considering that I have two small children. After I found a rattlesnake underneath my kid's slide, I got rid of the garden. While tearing everything out I found  numerous lizards and a baby bird that couldn't fly hidden in the raspberry bush."
"R_ronz1HcwMB3sjCx","famous","I would not want to be famous in any way imaginable. People can be weirdly obsessed with famous people pry too much into their lives. I value my privacy too much to have any desire to be famous. I'm content blending into the background."
"R_RPjDHHPAulCEsEN","how_raised","My childhood, while happy on the outside, was full of low-key emotional abuse. My dad is/was an alcoholic, and my mom is a classic co-dependent enabler. She was so controlling over my brother and myself. I felt incredibly sheltered for most of my childhood. I think if I could change anything it would be to have a ""normal"" family, absent of alcoholism or codependency."
"R_RPjDHHPAulCEsEN","cute_baby","When my daughter was just learning how to walk, we had this long, low coffee table in our living room. I used to line cheerios all along the edge of the coffee table and she would hang on with one hand, and work her way around the table, picking up the cheerios and eating them. That was pretty dang cute."
"R_RPjDHHPAulCEsEN","religious","I'm completely not a religious person. I wasn't raised religious, but my mom started attending church and was ""born again"" when I was in my last year of high school. I used to attend services with her sometimes, just as a way to spend time with her. But, I just always felt out of place. I have a more scientific, rational mind, and I just have a hard time blindly believing in God."
"R_RPjDHHPAulCEsEN","why_studies","I'm a stay at home mom, with a huge student loan debt. Now that my kids are older, I have more time to try and make some money, but not really enough time to get a part time job. So, by doing these studies, I can make enough to pay my student loan payment. But also, most of the studies are interesting to me, and I enjoy reading about the research goals and hypotheses."
"R_RPjDHHPAulCEsEN","famous","My first thought is to stay no, because I wouldn't want all of the attention, paparazzi, all the time, et cetera. But, I think I wouldn't mind being famous for being a celebrated humanitarian, or a nobel prize winner. Or if I could publish a best selling book under a pseudonym and be anonymously famous."
"R_RPjDHHPAulCEsEN","last_sing","I have such a terrible singing voice, but I really do love to sing. I sing to my kids all the time, and I'm sure I sang something to them yesterday. I can't remember what it was, but I can remember my daughter trying to put her hand over my mouth because she doesn't like it when I sing."
"R_RPjDHHPAulCEsEN","like_work","I don't have a ""job"" right now. I'm a stay at home mom. But I do have several income streams that I'm working on to try and make an income. My full time job is taking care of my kids. I thought that would get easier as they get older, but it seems every stage is just as hard as the last, just in a different way. It's great to be able to watch them grow and be here for them when they need me."
"R_RPjDHHPAulCEsEN","garden","I love to garden! This year I had my husband build me some garden boxes in the front yard, and I planted all sorts of things. Nothing really grew that well. I was able to harvest some squash, and one tomato. The thing I really love about gardening is it's trial and error. If something doesn't work one year, you can tweak your plans and try again the next year."
"R_RPjDHHPAulCEsEN","strangest","I grew up in San Diego, CA, and we lived in a fairly suburban neighborhood. But for some reason the people who lived across the street from us had a huge property. They enough land to have horses. There was a little creek close by and whenever it would rain the creek would flood, and maybe once a year our whole street would flood. I remember the man across the street rowing a boat full of hay into his backyard so he could go feed his horses."
"R_RPjDHHPAulCEsEN","mind_body","I would definitely want the mind of a 30-year old. What's the point of having the mind of a 90-year old, with the possibility of dementia, and the body of a 30-year old? I'd much rather retain my mental acuity."
"R_RPjDHHPAulCEsEN","fire_rescue","I don't have anything in my house that I would risk my life trying to save. The most valuable things I have in my life are my family and my animals. I can't think of one thing I could absolutely not live without. "
"R_RPjDHHPAulCEsEN","friend_value","I've recently been going through some hard times, and have pulled away from many of my close friends. I've felt really dissatisfied with the quality of people I decide to be friends with. Now, I'm really trying to be more choosy about who I share my life with. I want people in my life who bring positivity, honesty, vulnerability, and a willingness to share their lives and passions with me."
"R_RWShFLRXLGvzclP","why_studies","I need the money. This is my full time job and I use the money to survive. I treat this as my profession."
"R_RWShFLRXLGvzclP","how_raised","I would have choosen a different town to grow up in. I did not enjoy living in the city that I grew up in. There were not alot of opportunities for expansive growth."
"R_RWShFLRXLGvzclP","last_sing","I sang to friends of mine in a group discussion. I was half-joking when I was singing, just making up a tune. Sometimes that is enough too loosen people up."
"R_RWShFLRXLGvzclP","cute_baby","I saw a kid contradict his mother repeatedly in a video. He was being honest and truthful, but he would not give in to her. The mother tried to change his mind, but he would not."
"R_RWShFLRXLGvzclP","fire_rescue","I would definitely save my laptop. It is the only real thing of value that I own. Without my laptop, I cannot make a living. It would very expensive to try and replace it."
"R_RWShFLRXLGvzclP","friend_value","I value honesty the most. I like it when people are willing to be honest with me. I can use honest feedback to change, but only when people are courageous enough to share it."
"R_RWShFLRXLGvzclP","famous","I would not like to be famous. I like my privacy and don't want people to pay attention to me. I dislike attention and seek to avoid it."
"R_RWShFLRXLGvzclP","religious","No, I am not religious. I am however, spiritual. I do not follow an organized religion as spirituality is what I need because it is more subjective."
"R_RWShFLRXLGvzclP","strangest","The buildings were all cold during the winter time. Every building that I went into was drafty and cold. It wasn't just one building, but all of them. "
"R_RWShFLRXLGvzclP","like_work","I Turk for a living. It's great to make your own schedule and be able to choose the work that you do. People would be alot more effective in their jobs if they had more choices like this."
"R_RWShFLRXLGvzclP","mind_body","I would not want to live until 90. I have had enough of this life and can't go much further. If I had to choose though having a sharper mind is much more important."
"R_RWShFLRXLGvzclP","garden","No, I don't. I used to have a garden that I worked in when I lived in Miami. I do miss it a great deal. It was great to put your hands in the dirt and feel the earth."
"R_s74nrq49CxtA8DL","fire_rescue","I would save my laptop because I have all information in the laptop"
"R_s74nrq49CxtA8DL","why_studies","I do these online studies to save money for the future.  This future would be for emergencies, my son's education, future investment in cryptocurrency.  Also to give my family more spending room.  Our family bills keep our budget tight.  With the extra income we can put some relief on our budget and have extra income so we don't live paycheck to paycheck."
"R_s74nrq49CxtA8DL","religious","I am a religious person.  I believe we need to look up to something to live a normal life without stress. madness and chaos.  We need a guide just like at work each employee has a handbook that we follow, or standard operating procedures for machines and tecniques.  These guides, handbooks, and procedures make life less stressful and allow us to move forward without wasting time and going back to understand all over again.  "
"R_s74nrq49CxtA8DL","strangest","The strangest thing was having to switch schools more times than I remember.  I remember different schools and I do not know why I kept changing.  I donot remember getting into any fights or anything to get myself into trouble.  "
